x,y
1458,1414
1459,1413
1459,1412
1460,1410
1461,1409
1462,1408
1462,1406
1463,1405
1464,1403
1465,1402
1466,1400
1467,1399
1468,1397
1469,1395
1470,1393
1471,1392
1472,1390
1473,1388
1474,1386
1475,1384
1476,1382
1477,1380
1478,1378
1479,1376
1480,1374
1481,1372
1483,1370
1484,1368
1485,1366
1486,1363
1487,1361
1489,1359
1490,1357
1491,1354
1492,1352
1494,1349
1495,1347
1496,1344
1497,1342
1499,1339
1500,1337
1501,1334
1503,1332
1504,1329
1505,1326
1506,1324
1508,1321
1509,1318
1510,1315
1512,1313
1513,1310
1514,1307
1515,1304
1517,1301
1518,1298
1519,1295
1521,1292
1522,1289
1523,1286
1524,1283
1525,1280
1527,1277
1528,1274
1529,1271
1530,1268
1532,1265
1533,1261
1534,1258
1535,1255
1536,1252
1537,1249
1538,1245
1539,1242
1541,1239
1542,1235
1543,1232
1544,1229
1545,1225
1546,1222
1547,1219
1548,1215
1548,1212
1549,1209
1550,1205
1551,1202
1552,1198
1553,1195
1554,1192
1554,1188
1555,1185
1556,1182
1557,1178
1557,1175
1558,1171
1559,1168
1559,1165
1560,1161
1560,1158
1561,1155
1561,1152
1562,1148
1562,1145
1562,1142
1563,1139
1563,1135
1563,1132
1564,1129
1564,1126
1564,1123
1564,1120
1564,1116
1564,1113
1564,1110
1564,1107
1564,1104
1564,1101
1564,1098
1564,1096
1564,1093
1564,1090
1563,1087
1563,1084
1563,1081
1562,1079
1562,1076
1561,1073
1561,1071
1560,1068
1560,1066
1559,1063
1558,1061
1558,1058
1557,1056
1556,1054
1555,1052
1554,1049
1553,1047
1552,1045
1551,1043
1550,1041
1548,1039
1547,1037
1546,1035
1544,1034
1543,1032
1542,1030
1540,1028
1539,1027
1537,1025
1536,1023
1534,1022
1533,1020
1531,1019
1530,1018
1528,1016
1527,1015
1525,1013
1523,1012
1522,1011
1520,1010
1519,1008
1517,1007
1516,1006
1515,1005
1513,1004
1512,1002
1511,1001
1509,1000
1508,999
1507,998
1506,997
1505,996
1504,995
1503,994
1502,993
1501,992
1501,991
1500,989
1500,988
1499,987
1499,986
1499,985
1498,984
1498,983
1498,982
1498,981
1499,980
1499,979
1499,977
1500,976
1500,975
1501,974
1502,973
1502,972
1503,970
1504,969
1505,968
1505,967
1506,965
1507,964
1508,963
1509,961
1510,960
1511,959
1512,957
1513,956
1514,954
1515,953
1516,952
1517,950
1517,949
1518,947
1519,946
1520,944
1520,942
1521,941
1522,939
1522,937
1522,936
1523,934
1523,932
1523,931
1523,929
1523,927
1523,925
1523,923
1523,921
1522,920
1522,918
1522,916
1521,914
1521,912
1520,910
1519,908
1518,906
1518,904
1517,902
1516,900
1515,898
1514,896
1513,894
1512,892
1510,890
1509,888
1508,886
1507,884
1505,882
1504,880
1503,878
1501,876
1500,874
1498,872
1497,870
1495,868
1494,866
1492,865
1491,863
1489,861
1487,859
1486,857
1484,856
1482,854
1481,852
1479,850
1478,849
1476,847
1474,846
1473,844
1471,843
1470,841
1468,840
1466,838
1465,837
1463,836
1462,834
1460,833
1459,832
1457,831
1456,830
1454,828
1453,827
1452,826
1450,825
1449,825
1447,824
1446,823
1445,822
1443,821
1442,820
1441,820
1439,819
1438,818
1436,818
1435,817
1434,816
1432,816
1431,815
1429,815
1428,814
1426,814
1425,813
1423,813
1422,812
1420,812
1419,811
1417,811
1416,811
1414,810
1412,810
1411,810
1409,809
1407,809
1405,809
1404,809
1402,808
1400,808
1398,808
1396,807
1394,807
1392,807
1390,807
1388,806
1386,806
1384,806
1382,806
1380,805
1378,805
1376,805
1374,805
1372,804
1370,804
1368,804
1366,803
1364,803
1362,803
1361,802
1359,802
1357,802
1356,801
1354,801
1353,800
1351,800
1350,799
1349,799
1348,798
1347,798
1346,797
1345,796
1345,796
1344,795
1344,794
1343,794
1343,793
1343,792
1343,791
1343,790
1344,789
1344,788
1344,788
1345,787
1346,785
1347,784
1348,783
1348,782
1350,781
1351,780
1352,779
1353,777
1354,776
