x,y
1038,1437
1040,1436
1041,1436
1043,1435
1044,1434
1046,1433
1048,1433
1049,1432
1051,1431
1053,1431
1055,1430
1056,1429
1058,1428
1060,1428
1062,1427
1064,1426
1066,1425
1068,1425
1070,1424
1072,1423
1074,1422
1076,1421
1078,1421
1080,1420
1082,1419
1084,1418
1086,1417
1088,1416
1090,1416
1092,1415
1095,1414
1097,1413
1099,1412
1101,1411
1103,1410
1106,1409
1108,1409
1110,1408
1113,1407
1115,1406
1117,1405
1119,1404
1122,1403
1124,1402
1126,1401
1129,1400
1131,1399
1134,1398
1136,1397
1138,1396
1141,1394
1143,1393
1145,1392
1148,1391
1150,1390
1153,1389
1155,1388
1157,1386
1160,1385
1162,1384
1164,1383
1167,1382
1169,1380
1172,1379
1174,1378
1176,1376
1179,1375
1181,1374
1184,1372
1186,1371
1188,1370
1191,1368
1193,1367
1195,1365
1198,1364
1200,1362
1202,1361
1205,1359
1207,1358
1209,1356
1211,1355
1214,1353
1216,1352
1218,1350
1220,1348
1223,1347
1225,1345
1227,1343
1229,1342
1231,1340
1234,1338
1236,1336
1238,1335
1240,1333
1242,1331
1244,1329
1247,1327
1249,1326
1251,1324
1253,1322
1255,1320
1257,1318
1259,1316
1261,1314
1263,1312
1265,1310
1267,1308
1270,1306
1272,1304
1274,1302
1276,1300
1278,1298
1280,1296
1282,1294
1284,1292
1285,1290
1287,1288
1289,1286
1291,1284
1293,1282
1295,1279
1297,1277
1299,1275
1301,1273
1303,1271
1305,1269
1306,1266
1308,1264
1310,1262
1312,1260
1314,1257
1316,1255
1317,1253
1319,1251
1321,1248
1323,1246
1324,1244
1326,1241
1328,1239
1330,1237
1331,1234
1333,1232
1335,1230
1336,1227
1338,1225
1340,1223
1341,1220
1343,1218
1345,1216
1346,1213
1348,1211
1349,1208
1351,1206
1353,1203
1354,1201
1356,1199
1357,1196
1359,1194
1360,1191
1362,1189
1363,1186
1365,1184
1366,1181
1368,1179
1369,1176
1371,1174
1372,1171
1373,1169
1375,1166
1376,1164
1378,1161
1379,1159
1380,1156
1382,1154
1383,1151
1384,1149
1386,1146
1387,1144
1388,1141
1389,1138
1391,1136
1392,1133
1393,1131
1394,1128
1396,1126
1397,1123
1398,1120
1399,1118
1400,1115
1401,1113
1403,1110
1404,1107
1405,1105
1406,1102
1407,1100
1408,1097
1409,1094
1410,1092
1411,1089
1412,1086
1413,1084
1414,1081
1415,1079
1416,1076
1417,1073
1417,1071
1418,1068
1419,1065
1420,1063
1421,1060
1422,1057
1422,1054
1423,1052
1424,1049
1425,1046
1426,1044
1426,1041
1427,1038
1428,1036
1428,1033
1429,1030
1430,1027
1430,1025
1431,1022
1431,1019
1432,1017
1432,1014
1433,1011
1433,1008
1434,1006
1434,1003
1435,1000
1435,997
1436,995
1436,992
1436,989
1437,986
1437,984
1438,981
1438,978
1438,975
1438,972
1439,970
1439,967
1439,964
1439,961
1439,959
1440,956
1440,953
1440,950
1440,947
1440,945
1440,942
1440,939
1440,936
1440,933
1440,931
1440,928
1440,925
1440,922
1440,919
1440,916
1439,914
1439,911
1439,908
1439,905
1439,902
1439,900
1438,897
1438,894
1438,891
1437,888
1437,885
1437,883
1436,880
1436,877
1436,874
1435,871
1435,868
1435,866
1434,863
1434,860
1433,857
1433,854
1432,851
1432,848
1431,846
1431,843
1430,840
1429,837
1429,834
1428,831
1427,829
1427,826
1426,823
1425,820
1425,817
1424,814
1423,812
1423,809
1422,806
1421,803
1420,800
