x,y
1297,512
1296,511
1296,510
1296,508
1295,507
1295,506
1294,504
1294,503
1293,501
1292,500
1292,498
1291,497
1290,495
1290,493
1289,492
1288,490
1288,488
1287,487
1286,485
1286,483
1285,481
1284,479
1284,477
1283,476
1282,474
1282,472
1281,470
1280,468
1280,466
1279,464
1279,462
1279,460
1278,458
1278,456
1277,454
1277,452
1277,450
1277,448
1277,447
1277,445
1277,443
1277,441
1277,439
1277,437
1277,435
1278,433
1278,431
1279,430
1279,428
1280,426
1280,424
1281,423
1282,421
1282,419
1283,418
1284,416
1285,414
1286,413
1287,411
1288,410
1289,408
1290,407
1291,406
1292,404
1293,403
1294,402
1295,401
1296,400
1297,399
1299,398
1300,397
1301,396
1302,395
1303,395
1304,394
1306,393
1307,393
1308,392
1309,392
1310,392
1311,391
1312,391
1313,391
1314,391
1316,391
1317,391
1318,391
1319,392
1320,392
1321,392
1322,393
1323,393
1323,394
1324,394
1325,395
1326,396
1327,397
1328,398
1329,399
1330,400
1331,401
1331,402
1332,403
1333,405
1334,406
1335,407
1336,409
1336,410
1337,412
1338,414
1339,415
1339,417
1340,419
1341,421
1342,423
1342,425
1343,427
1344,428
1344,430
1345,432
1346,435
1346,437
1347,439
1348,441
1348,443
1349,445
1350,447
1350,449
1351,451
1351,454
1352,456
1353,458
1353,460
1354,462
1354,464
1355,466
1356,468
1356,470
1357,472
1357,474
1358,476
1358,478
1359,480
1360,482
1360,484
1361,486
1361,487
1362,489
1362,491
1363,492
1363,494
1364,496
1365,497
1365,498
1366,500
1366,501
1367,502
1367,504
1368,505
1368,506
1369,507
1369,509
1370,510
1370,511
1371,512
1371,513
1372,514
1372,516
1372,517
1373,518
1373,519
1374,520
1374,521
1374,523
1375,524
1375,525
1376,527
1376,528
1376,529
1377,531
1377,532
1377,534
1377,535
1378,537
1378,538
1378,540
1378,542
1378,544
1379,545
1379,547
1379,549
1379,551
1379,553
1379,555
1379,557
1380,558
1380,560
1380,562
1380,564
1380,566
1380,568
1380,570
1380,572
1381,574
1381,577
1381,579
1381,581
1381,583
1381,585
1381,587
1382,589
1382,591
1382,593
1382,595
1382,597
1383,599
1383,601
1383,602
1383,604
1383,606
1384,608
1384,610
1384,612
1385,613
1385,615
1385,617
1386,618
1386,620
1387,622
1387,623
1387,625
1388,626
1388,628
1389,629
1390,630
1390,632
1391,633
1391,634
1392,635
1393,636
1393,638
1394,639
1395,640
1396,641
1397,642
1397,642
1398,643
1399,644
1400,645
1401,645
1402,646
1403,647
1405,647
1406,648
1407,648
1408,648
1410,649
1411,649
1412,649
1414,649
1415,650
1416,650
1418,650
1419,650
1421,650
1422,650
1424,650
1425,650
1427,650
1429,650
1430,650
1432,650
1433,650
1435,650
1437,650
1438,650
1440,650
1441,650
1443,650
1445,650
1446,650
1448,650
1449,650
1451,650
1452,651
1454,651
1455,651
1457,651
1458,652
1460,652
1461,653
1462,653
1464,654
1465,655
1466,655
1467,656
1469,657
1470,658
1471,659
1472,659
1473,660
1474,662
1475,663
1477,664
1478,665
1479,666
1480,667
1481,669
1482,670
1483,672
1484,673
1485,675
1486,676
1487,678
1488,679
1489,681
1489,683
1490,684
1491,686
1492,688
1493,690
1494,692
1495,694
1496,696
1497,698
1498,700
1499,702
1500,704
1501,706
1502,708
1503,710
1504,713
1505,715
1506,717
1507,720
1508,722
1509,724
1510,727
1511,729
1512,732
1513,734
1514,737
1515,740
1516,742
1517,745
1518,747
1519,750
1519,753
1520,756
1521,758
1522,761
1523,764
1524,767
1525,770
1526,773
1527,775
1528,778
1529,781
1529,784
1530,787
1531,790
1532,793
1533,796
1533,799
1534,802
1535,806
1536,809
1536,812
1537,815
1538,818
1538,821
1539,824
1539,828
1540,831
1540,834
1541,837
1541,841
1542,844
1542,847
1542,850
1543,854
1543,857
1543,860
1544,864
1544,867
1544,870
1544,874
1544,877
1544,880
1544,884
1544,887
1544,890
1544,894
1544,897
1544,900
1543,904
1543,907
1543,911
1543,914
1542,917
1542,921
1541,924
1541,928
1540,931
1540,934
1539,938
1538,941
1537,944
1537,948
1536,951
1535,954
1534,958
1533,961
1533,964
1532,967
1531,971
1530,974
1529,977
1528,980
1527,983
1526,986
1525,989
1524,992
1523,995
1521,998
1520,1001
1519,1004
1518,1007
1517,1010
1516,1013
1515,1016
1514,1018
1512,1021
1511,1024
1510,1026
1509,1029
1508,1031
1507,1034
1506,1036
1505,1038
1503,1041
1502,1043
1501,1045
1500,1047
1499,1049
1498,1051
1497,1053
1496,1055
1495,1057
1494,1059
1493,1061
1492,1062
1491,1064
1490,1065
1489,1067
1489,1068
1488,1069
1487,1071
1486,1072
1486,1073
1485,1074
1484,1075
1484,1076
1483,1076
1482,1077
1482,1078
1481,1078
1481,1079
1480,1079
1480,1080
1479,1080
1479,1081
1478,1081
1478,1082
1477,1082
1476,1083
1476,1083
1475,1084
1474,1085
1474,1085
1473,1086
1472,1087
1471,1088
1470,1089
1469,1089
1468,1090
1467,1092
1465,1093
1464,1094
1463,1095
