x,y
1211,1503
1212,1501
1212,1500
1213,1498
1213,1496
1213,1494
1214,1492
1214,1490
1214,1487
1215,1485
1215,1482
1215,1480
1215,1477
1216,1475
1216,1472
1216,1469
1217,1466
1217,1464
1217,1461
1217,1458
1218,1455
1218,1452
1218,1449
1219,1446
1219,1444
1220,1441
1220,1438
1221,1435
1221,1432
1222,1430
1223,1427
1224,1424
1224,1422
1225,1419
1226,1417
1227,1414
1228,1412
1230,1410
1231,1408
1232,1406
1234,1404
1235,1402
1237,1401
1239,1399
1240,1397
1242,1396
1244,1394
1246,1393
1248,1392
1250,1391
1252,1389
1254,1388
1256,1387
1258,1386
1261,1385
1263,1384
1265,1383
1267,1382
1269,1381
1272,1380
1274,1379
1276,1378
1278,1377
1281,1375
1283,1374
1285,1373
1287,1372
1289,1371
1291,1370
1293,1368
1295,1367
1297,1365
1299,1364
1301,1362
1303,1361
1305,1359
1306,1357
1308,1355
1310,1353
1311,1351
1312,1349
1314,1347
1315,1345
1316,1343
1318,1340
1319,1338
1320,1336
1321,1333
1322,1331
1323,1329
1324,1326
1325,1324
1326,1321
1326,1319
1327,1316
1328,1313
1328,1311
1329,1308
1330,1306
1330,1303
1331,1301
1331,1298
1331,1296
1332,1293
1332,1291
1332,1288
1332,1286
1333,1284
1333,1281
1333,1279
1333,1277
1333,1275
1333,1272
1333,1270
1333,1268
1333,1266
1333,1264
1333,1263
1333,1261
1333,1259
1333,1257
1333,1256
1333,1254
1334,1253
1334,1251
1334,1250
1335,1249
1335,1248
1336,1246
1337,1245
1337,1244
1338,1244
1340,1243
1341,1242
1342,1241
1344,1241
1345,1240
1347,1240
1349,1240
1351,1239
1353,1239
1355,1239
1357,1239
1360,1239
1362,1238
1364,1238
1367,1238
1369,1238
1372,1238
1374,1238
1377,1238
1379,1238
1382,1238
1384,1238
1387,1238
1389,1238
1391,1237
1394,1237
1396,1237
1398,1236
1400,1236
1402,1236
1404,1235
1405,1234
1407,1234
1408,1233
1409,1232
1411,1231
1412,1230
1413,1229
1413,1227
1414,1226
1415,1225
1415,1223
1415,1222
1416,1220
1416,1219
1416,1217
1416,1215
1416,1214
1416,1212
1416,1210
1416,1208
1416,1207
1416,1205
1416,1203
1416,1201
1416,1199
1416,1197
1416,1196
1416,1194
1416,1192
1416,1190
1416,1188
1416,1187
1416,1185
1416,1183
1416,1181
1416,1180
1416,1178
1417,1176
1417,1174
1417,1172
1417,1171
1417,1169
1417,1167
1417,1165
1417,1163
1417,1161
1417,1159
1417,1157
1417,1156
1417,1154
1417,1152
1416,1150
1416,1148
1416,1146
1416,1144
1415,1141
1415,1139
1415,1137
1414,1135
1414,1133
1413,1131
1413,1128
1413,1126
1412,1124
1412,1122
1411,1120
1411,1117
1410,1115
1410,1113
1410,1111
1409,1109
1409,1106
1409,1104
1409,1102
1408,1100
1408,1098
1408,1096
1408,1094
1408,1092
1408,1090
1408,1088
1409,1086
1409,1084
1409,1082
1410,1080
1410,1079
1411,1077
1412,1075
1413,1074
1414,1072
1415,1070
1416,1069
1417,1067
1418,1066
1419,1065
1420,1063
1422,1062
1423,1061
1424,1059
1426,1058
1427,1057
1429,1055
1430,1054
1432,1053
1434,1052
1435,1050
1437,1049
1439,1048
1440,1047
1442,1045
1444,1044
1445,1043
1447,1042
1448,1041
1450,1039
1452,1038
1453,1037
1455,1035
1456,1034
1458,1033
1459,1032
1461,1030
1462,1029
1464,1027
1465,1026
1467,1025
1468,1023
1469,1022
1470,1020
1472,1019
1473,1018
1474,1016
1475,1015
1476,1013
1477,1011
1478,1010
1479,1008
1480,1007
1480,1005
1481,1004
1482,1002
1482,1000
1483,999
1483,997
1484,995
1484,994
1484,992
1484,990
1484,988
1485,986
1485,985
1485,983
1484,981
1484,979
1484,977
1484,975
1484,973
1483,971
1483,969
1482,967
1482,965
1481,963
1481,961
1480,959
1479,957
1479,954
1478,952
1477,950
1476,948
1475,945
1474,943
1473,941
1472,938
1471,936
1470,933
1469,931
1468,928
1467,926
1466,923
1464,921
1463,918
1462,916
1461,913
1459,910
1458,908
1457,905
1456,903
1454,900
1453,898
1452,895
1450,893
1449,891
1448,888
1447,886
1445,883
1444,881
1443,879
1442,877
1440,874
1439,872
1438,870
1437,868
1436,866
1435,864
1434,862
1433,861
1432,859
1431,857
1430,856
1430,854
1429,853
1428,851
