x,y
539,1012
540,1014
542,1015
543,1017
544,1019
546,1021
547,1022
548,1024
550,1026
551,1027
553,1029
554,1031
556,1032
557,1034
558,1035
560,1037
561,1038
563,1039
564,1041
566,1042
567,1043
568,1044
570,1045
571,1046
572,1047
574,1048
575,1048
576,1049
578,1049
579,1050
580,1050
581,1050
582,1050
583,1050
585,1050
586,1049
587,1049
588,1048
589,1048
590,1047
591,1046
591,1045
592,1044
593,1043
594,1042
595,1041
596,1040
597,1038
597,1037
598,1036
599,1034
600,1033
601,1032
601,1030
602,1029
603,1027
604,1026
605,1024
605,1023
606,1021
607,1020
608,1019
609,1017
610,1016
610,1015
611,1013
612,1012
613,1011
614,1010
615,1009
616,1007
617,1006
618,1005
619,1004
620,1003
621,1002
622,1001
623,1000
624,1000
625,999
627,998
628,997
629,997
630,996
631,996
633,995
634,995
635,994
637,994
638,994
640,994
641,993
642,993
644,993
646,993
647,993
649,993
650,992
652,992
653,992
655,992
657,992
659,992
660,992
662,992
664,992
666,992
667,992
669,991
671,991
673,991
675,991
677,990
679,990
680,990
682,989
684,989
686,988
688,988
690,987
692,986
694,986
696,985
697,984
699,984
701,983
702,982
704,981
705,981
706,980
708,979
709,978
710,977
711,976
711,975
712,974
712,974
713,973
713,972
713,971
713,970
713,969
712,968
711,967
711,966
710,965
709,964
708,964
707,963
706,962
705,961
704,960
703,959
702,959
701,958
701,957
700,956
699,956
699,955
699,954
699,954
699,953
699,952
700,952
701,951
702,951
703,950
704,950
705,949
706,948
708,948
709,947
711,947
712,946
714,946
716,945
718,944
719,944
721,943
723,942
725,942
726,941
728,940
730,939
731,938
733,937
734,936
736,935
737,934
738,933
739,932
740,931
741,930
741,929
742,927
743,926
743,925
743,924
744,922
744,921
744,920
744,919
744,918
743,917
743,915
743,914
742,913
741,913
741,912
740,911
739,910
738,909
737,909
735,908
734,908
733,907
732,907
730,906
729,906
727,905
726,905
724,904
723,904
721,903
720,903
718,903
717,902
715,902
714,901
712,901
711,900
710,900
709,899
707,898
706,898
705,897
704,896
703,895
702,894
702,893
701,892
700,891
699,890
699,889
698,888
698,887
697,885
697,884
696,883
696,882
695,880
695,879
694,878
693,876
693,875
692,874
692,872
691,871
691,869
690,868
689,867
689,865
688,864
687,863
686,861
685,860
685,858
684,857
683,856
682,854
681,853
680,852
679,851
678,849
677,848
676,847
675,846
674,845
673,843
672,842
671,841
670,840
669,839
668,838
666,837
665,836
664,835
663,835
662,834
661,833
660,832
659,832
658,831
657,830
656,829
655,829
654,828
653,827
652,826
651,826
650,825
650,824
649,823
648,822
648,821
648,820
647,819
647,818
647,817
646,815
646,814
646,813
647,811
647,810
647,809
647,807
648,806
648,805
648,803
649,802
649,801
650,799
651,798
651,797
652,796
653,795
654,794
655,793
656,793
656,792
657,792
658,791
659,791
660,791
661,791
663,791
664,791
665,792
666,792
667,792
668,793
669,793
671,794
672,794
