x,y
1064,1348
1062,1348
1060,1349
1057,1349
1055,1349
1053,1350
1050,1350
1048,1351
1045,1352
1042,1352
1040,1353
1037,1354
1034,1354
1031,1355
1028,1356
1025,1357
1022,1358
1019,1359
1016,1360
1013,1361
1010,1362
1007,1363
1004,1364
1001,1365
998,1367
995,1368
992,1369
988,1370
985,1372
982,1373
979,1374
976,1375
973,1377
970,1378
966,1379
963,1381
960,1382
957,1384
954,1385
951,1386
949,1388
946,1389
943,1391
940,1392
937,1393
935,1395
932,1396
929,1397
927,1399
924,1400
922,1401
920,1403
917,1404
915,1405
913,1406
911,1407
909,1408
907,1409
905,1409
903,1410
902,1411
900,1411
898,1411
897,1412
895,1412
894,1412
893,1412
892,1411
891,1411
890,1410
889,1410
888,1409
887,1408
887,1406
886,1405
886,1404
885,1402
885,1400
884,1399
884,1397
884,1395
884,1393
884,1391
883,1389
883,1387
883,1385
883,1383
883,1382
882,1380
882,1378
882,1377
881,1375
881,1374
881,1373
880,1372
879,1371
879,1370
878,1369
877,1369
876,1368
875,1368
874,1368
873,1367
872,1367
871,1367
870,1366
869,1366
867,1366
866,1365
865,1364
864,1364
862,1363
861,1362
860,1361
858,1359
857,1358
856,1357
854,1355
853,1354
851,1352
850,1351
849,1349
847,1348
846,1346
844,1345
842,1343
841,1342
839,1341
838,1339
836,1338
834,1337
832,1336
831,1336
829,1335
827,1334
825,1334
823,1334
821,1334
819,1334
817,1335
815,1335
813,1336
811,1337
809,1337
807,1338
804,1340
802,1341
800,1342
798,1343
796,1344
795,1345
793,1347
791,1348
789,1349
788,1350
786,1351
785,1351
783,1352
782,1353
781,1353
780,1353
779,1353
778,1353
778,1353
777,1352
777,1351
777,1350
777,1349
777,1348
777,1347
777,1345
777,1343
777,1342
777,1340
777,1338
778,1336
778,1335
778,1333
777,1331
777,1329
777,1328
776,1326
776,1325
775,1324
774,1322
773,1321
771,1320
770,1320
768,1319
767,1318
765,1318
763,1317
761,1317
758,1317
756,1317
754,1317
751,1316
748,1316
746,1316
743,1317
740,1317
737,1317
735,1317
732,1317
729,1317
726,1317
723,1318
720,1318
717,1318
714,1318
711,1318
708,1318
705,1318
702,1318
699,1318
696,1318
694,1317
691,1317
688,1317
686,1316
683,1316
681,1315
679,1314
676,1313
674,1312
672,1311
670,1310
668,1309
666,1308
665,1307
663,1306
661,1304
660,1303
658,1302
657,1300
655,1298
654,1297
653,1295
652,1294
650,1292
649,1290
648,1288
647,1286
647,1285
646,1283
645,1281
644,1279
644,1277
643,1275
643,1273
642,1271
642,1269
642,1267
641,1265
641,1263
641,1261
641,1259
641,1257
641,1255
641,1253
642,1252
642,1250
642,1249
643,1247
643,1246
644,1245
645,1244
645,1243
646,1242
647,1241
648,1241
649,1240
650,1240
651,1240
652,1239
654,1239
655,1239
656,1240
658,1240
659,1240
661,1240
663,1240
664,1241
666,1241
668,1241
670,1241
672,1241
674,1242
676,1242
678,1242
680,1241
682,1241
684,1241
686,1240
688,1240
690,1239
692,1238
695,1237
697,1236
699,1235
701,1234
703,1233
705,1232
707,1231
709,1229
710,1228
712,1227
713,1225
715,1224
716,1223
717,1221
718,1220
719,1218
720,1217
720,1216
720,1215
720,1213
720,1212
720,1211
719,1210
719,1209
718,1209
716,1208
715,1207
714,1206
712,1205
711,1205
709,1204
707,1203
705,1203
703,1202
702,1202
700,1201
698,1200
696,1200
694,1199
692,1198
690,1197
689,1197
687,1196
686,1195
684,1194
683,1193
682,1192
681,1191
680,1190
680,1189
679,1187
679,1186
679,1185
678,1184
678,1182
679,1181
679,1180
679,1178
680,1177
680,1176
681,1174
681,1173
682,1172
683,1170
684,1169
685,1168
687,1167
688,1165
689,1164
691,1163
692,1162
693,1161
695,1160
696,1159
698,1158
699,1157
701,1156
702,1155
703,1154
705,1153
706,1152
708,1151
709,1150
710,1149
711,1149
712,1148
713,1147
714,1147
715,1146
715,1145
716,1145
717,1144
717,1143
718,1142
718,1142
719,1141
719,1140
719,1139
720,1138
720,1137
721,1136
721,1134
721,1133
721,1131
722,1130
722,1128
722,1127
723,1125
723,1123
723,1122
723,1120
723,1118
723,1117
724,1115
724,1113
724,1111
724,1110
724,1108
724,1106
724,1105
723,1103
723,1101
723,1100
723,1099
722,1097
722,1096
722,1095
721,1093
721,1092
720,1091
720,1090
719,1089
719,1088
718,1086
718,1085
717,1084
717,1083
716,1082
716,1081
715,1080
715,1079
714,1078
714,1077
713,1076
712,1075
712,1074
711,1073
711,1072
710,1071
709,1070
708,1069
708,1068
707,1067
706,1066
705,1065
703,1065
702,1064
701,1063
699,1063
698,1063
696,1062
695,1062
693,1061
691,1061
689,1061
687,1061
686,1061
684,1061
682,1060
680,1060
678,1060
676,1060
674,1060
672,1060
670,1060
668,1060
666,1059
665,1059
663,1059
661,1059
660,1058
658,1058
657,1058
655,1057
654,1057
653,1056
652,1055
651,1055
650,1054
649,1054
648,1053
647,1052
646,1052
645,1051
644,1050
643,1050
642,1049
641,1049
640,1048
639,1047
638,1047
637,1046
636,1046
635,1046
633,1045
632,1045
631,1044
629,1044
628,1043
627,1043
625,1042
624,1041
623,1041
621,1040
620,1039
619,1038
617,1037
616,1036
615,1035
613,1033
612,1032
611,1030
610,1029
608,1027
607,1025
606,1023
604,1021
603,1019
602,1017
601,1015
600,1013
598,1011
597,1008
596,1006
595,1004
593,1002
592,1000
591,997
589,995
588,993
587,991
586,989
584,987
583,985
581,983
580,981
579,979
577,978
576,976
574,975
573,973
571,972
569,971
568,970
566,969
565,968
563,967
561,967
560,966
558,966
556,966
554,966
553,965
551,965
549,966
548,966
546,966
545,966
543,967
542,967
540,968
539,968
538,969
536,970
535,971
534,971
533,972
532,973
531,974
530,975
529,976
528,977
527,978
526,979
525,980
524,981
523,982
522,983
521,984
520,985
519,986
518,987
517,988
516,988
514,989
513,989
512,990
510,990
509,991
507,991
506,991
504,991
502,992
501,992
499,992
497,992
495,992
494,992
492,992
490,992
488,992
487,992
485,992
483,993
481,993
480,993
478,993
476,993
474,993
473,994
471,994
469,994
468,994
466,994
465,994
463,994
462,994
460,994
459,994
458,994
456,993
455,993
454,992
453,992
452,991
451,990
450,989
449,987
448,986
447,984
447,982
446,980
446,978
445,976
445,974
444,971
444,969
444,966
443,964
443,961
443,958
443,955
443,952
442,950
442,947
442,944
442,941
442,938
442,935
442,932
443,929
443,926
443,923
443,920
443,917
443,914
443,911
443,909
444,906
444,904
444,901
444,899
444,897
444,895
444,893
445,891
445,889
445,887
445,886
445,884
445,883
445,881
445,880
445,879
445,877
445,876
445,875
445,873
444,872
444,871
444,869
444,868
443,866
443,865
443,864
442,862
442,860
442,859
441,857
440,855
440,854
439,852
439,850
438,849
437,847
436,846
435,844
435,842
434,841
433,839
432,838
431,837
429,835
428,834
427,833
426,832
424,831
423,830
421,829
420,828
418,828
417,827
415,827
413,826
412,826
410,825
409,825
407,824
405,824
404,823
402,823
401,822
399,821
398,821
397,820
396,819
395,818
394,817
393,815
392,814
391,812
391,810
391,809
390,807
390,804
390,802
390,800
390,797
390,794
391,792
391,789
391,786
392,783
392,780
393,776
394,773
394,770
395,767
396,763
397,760
398,756
398,753
399,749
400,746
401,743
402,739
403,736
404,732
405,729
406,725
407,722
408,719
408,715
409,712
410,709
411,706
411,703
412,700
413,697
413,694
414,692
414,689
414,687
415,685
415,682
415,680
415,678
415,676
415,675
415,673
415,671
415,669
415,668
415,666
415,665
415,663
414,662
414,660
414,659
414,657
415,656
415,654
415,652
415,651
415,649
416,647
416,645
417,644
417,642
418,640
419,638
420,636
421,633
422,631
423,629
424,627
425,625
427,622
428,620
429,617
431,615
432,613
434,610
436,608
437,605
439,603
441,601
442,598
444,596
446,593
448,591
450,589
452,586
454,584
456,582
458,579
460,577
462,575
464,573
466,571
468,569
470,567
472,565
474,563
476,561
478,560
480,558
482,557
484,555
485,554
487,552
489,551
491,550
493,548
495,547
497,546
499,545
500,544
502,543
504,542
505,541
507,540
509,539
510,538
512,537
513,536
515,535
516,534
518,533
519,532
520,531
522,530
523,529
524,528
525,527
526,526
527,525
528,524
529,523
530,522
531,521
532,520
533,519
534,518
536,516
537,515
538,514
539,513
540,511
542,510
543,509
544,507
546,506
548,504
549,503
551,501
553,500
555,498
557,496
560,495
562,493
565,491
567,490
570,488
573,486
576,484
579,482
582,481
585,479
588,477
591,475
594,473
598,472
601,470
604,468
607,467
610,465
613,464
616,462
619,461
622,459
624,458
627,457
629,456
632,455
634,454
636,453
638,452
640,451
641,451
642,450
644,450
645,450
645,450
646,450
646,450
646,450
646,451
645,451
645,452
644,453
643,454
641,455
640,456
638,457
636,459
634,460
632,462
630,463
628,465
625,467
623,469
620,471
618,472
615,474
612,476
610,478
607,480
604,483
602,485
599,487
596,489
594,491
591,493
589,495
587,497
584,499
582,501
580,502
578,504
577,506
575,508
574,509
573,511
572,512
571,514
570,515
570,516
569,518
569,519
569,520
569,521
569,522
570,524
570,525
571,526
571,527
572,528
573,530
573,531
574,532
575,534
576,535
577,537
578,538
580,540
581,541
582,543
583,544
585,545
586,547
587,548
589,549
590,551
591,552
593,553
594,554
596,554
597,555
599,555
600,556
601,556
603,556
604,556
606,556
607,555
608,554
610,554
611,553
612,552
613,550
615,549
616,547
617,546
619,544
620,542
621,540
623,538
624,536
625,534
627,532
628,530
630,527
631,525
633,523
634,520
636,518
637,516
639,513
641,511
642,509
644,506
646,504
648,502
650,500
652,498
654,496
656,494
658,493
660,491
663,489
665,488
667,486
670,485
672,484
675,483
677,482
679,481
682,480
684,480
686,479
689,479
691,478
693,478
695,478
698,478
700,478
702,478
704,479
705,479
707,480
709,481
710,482
712,483
713,484
714,485
716,487
717,488
717,490
718,492
719,494
719,496
720,498
720,500
721,502
721,504
721,506
721,509
721,511
722,513
722,515
722,517
722,520
722,522
723,524
723,526
723,528
723,529
724,531
724,533
725,534
726,535
727,536
727,537
728,538
730,539
731,539
732,539
734,540
735,540
737,540
738,539
740,539
742,539
744,539
745,538
747,538
749,538
751,537
753,537
755,537
757,536
759,536
761,536
763,536
765,536
767,536
769,536
771,536
772,537
774,537
776,538
777,539
779,539
781,540
782,541
784,542
786,543
787,544
789,545
791,546
792,548
794,549
795,550
797,551
799,553
801,554
802,555
804,556
806,557
808,559
810,560
812,561
814,562
816,563
819,564
821,565
823,565
826,566
828,567
831,567
833,568
836,568
839,568
841,569
844,569
847,569
850,569
853,569
855,569
858,569
861,569
864,569
867,569
870,569
873,569
875,568
878,568
881,568
884,567
887,567
889,566
892,566
894,565
897,565
900,564
902,564
904,563
907,563
909,562
911,561
913,561
915,560
917,559
919,559
921,558
922,557
924,556
926,556
927,555
929,554
930,554
931,553
933,552
934,551
936,551
937,550
938,549
940,549
941,548
943,548
944,547
946,547
947,546
949,546
950,545
952,545
954,544
956,544
958,544
960,543
962,543
964,543
966,543
968,542
971,542
973,542
975,542
978,542
980,541
982,541
984,541
987,541
989,541
991,541
994,541
996,540
998,540
1000,540
1003,540
1005,540
1007,539
1009,539
1011,539
1013,539
1015,538
1017,538
1018,537
1020,537
1022,537
1023,536
1025,536
1027,535
1028,535
1029,534
1031,534
1032,533
1033,532
1035,532
1036,531
1037,530
1039,530
1040,529
1041,529
1042,528
1044,527
1045,527
1046,526
1047,525
1049,525
1050,524
1051,523
1053,523
1054,522
1056,521
1057,521
1059,520
1060,520
1061,519
1063,518
1065,518
1066,517
1068,517
1069,516
1071,516
1073,516
1074,515
1076,515
1078,514
1079,514
1081,514
1083,514
1085,513
1086,513
1088,513
1090,513
1092,512
1093,512
1095,512
1096,511
1097,511
1099,510
1100,510
1101,509
1102,508
1102,507
1103,507
1103,505
1103,504
1103,503
1103,501
1102,500
1101,498
1101,496
1100,494
1099,492
1097,490
1096,488
1094,486
1093,484
1091,482
1090,480
1088,477
1087,475
1085,473
1083,471
1082,469
1080,466
1079,464
1077,462
1076,460
1075,459
1073,457
1072,455
1072,454
1071,452
1070,451
1070,450
1070,449
1070,448
1071,448
1071,447
1072,447
1073,447
1074,447
1075,447
1077,448
1079,448
1080,449
1082,449
1085,450
1087,451
1089,452
1092,454
1095,455
1097,456
1100,458
1103,460
1106,461
1109,463
1113,465
1116,467
1119,469
1123,471
1126,473
1130,476
1133,478
1137,480
1140,483
1144,485
1147,488
1151,490
1154,493
1158,495
1161,498
1165,501
1168,503
1172,506
1175,509
1178,511
1181,514
1184,517
1188,519
1190,522
1193,525
1196,527
1199,530
1201,533
1204,535
1206,538
1208,540
1211,543
1213,545
1215,548
1217,550
1219,553
1221,555
1223,558
1225,560
1227,563
1228,565
1230,567
1232,570
1233,572
1235,575
1237,577
1238,579
1240,582
1241,584
1243,586
1244,588
1246,591
1247,593
1249,595
1250,597
1252,600
1253,602
1255,604
1256,606
1258,608
1259,611
1261,613
1262,615
1264,617
1265,619
1267,621
1269,623
1271,625
1272,627
1274,630
1276,632
1278,634
1279,636
1281,638
1283,640
1285,642
1287,644
1288,646
1290,648
1292,650
1294,652
