x,y
3376,920
3264,1168
3176,1352
3064,1376
2944,1368
2904,1368
2904,1240
2896,1072
2880,1016
3032,792
3064,744
2600,504
1888,568
1216,896
720,1408
576,1944
504,2472
664,2960
856,3272
1136,3608
1456,3824
1432,3544
1408,3344
1552,3280
1672,3280
1744,3144
1584,3024
1512,3048
1520,2904
1744,2792
1872,2840
1968,2632
1776,2440
1936,2072
2144,1984
1920,2368
1968,2504
2096,2712
2320,2824
2328,3000
2288,3032
2064,2984
1824,3064
1752,3112
1680,3288
1680,3408
1976,3320
2104,3256
2144,3256
2008,3512
1800,3584
1776,3688
1728,3768
1600,3792
1528,3864
1904,3992
2280,4032
2640,3992
3072,3800
3440,3536
3728,3192
3904,2664
3984,2128
3904,1744
3704,1320
3488,1040
