x,y
3420,3108
3378,2922
3150,2946
2826,3096
2088,3762
1716,3918
1284,3642
858,3336
828,3138
720,3024
666,2826
1074,2436
1068,2208
1152,1968
1188,2238
1608,2046
1830,1686
1974,1482
2166,1560
2340,1446
2268,1266
2142,1176
2010,1368
1812,1464
1794,1272
2064,1014
2100,732
1938,576
2478,576
2826,714
2778,960
2580,1242
2466,1482
2586,1956
2826,2292
2862,2382
2940,2604
3078,2598
3102,2256
3096,1890
3072,1620
2892,738
3402,1122
3564,1326
3684,1494
3642,1608
3504,1656
3312,1806
3234,2064
3444,2172
3450,2334
3564,2448
3678,2424
3840,2274
3858,2052
3876,2574
3750,2976
3696,3066
3474,3096
