x,y
3414,954
3696,1296
3930,1896
3894,2298
3846,2604
3732,2958
3282,3528
2856,3774
2568,3942
2082,3942
1542,3816
1248,3588
678,3078
522,2532
462,1902
702,1962
930,2184
1188,2220
1488,2082
1896,2118
1938,2274
1734,2400
1572,2364
1290,2388
1212,2328
978,2250
690,2244
684,2418
960,2442
1218,2472
1326,2532
1392,2610
1656,2622
1824,2562
1962,2598
2100,2676
2358,2838
2382,3012
2118,3144
2286,3162
2520,3168
2736,3228
2826,3162
3024,3102
3378,3294
3570,3090
3528,2934
3342,2514
3252,2292
3066,1998
2910,1938
2874,1794
3060,1482
3084,1266
3168,1068
3294,948
2862,618
2718,744
2502,930
2370,930
2364,846
1968,960
1962,1098
2070,1104
1902,1194
1872,1290
1800,1350
1740,1326
1560,1218
1374,1386
1296,1662
1098,1476
546,1530
1260,1236
1644,996
1770,924
2100,810
2226,738
2250,612
2124,690
2136,444
2436,408
2682,438
2838,510
3210,702
3318,930
