x,y
762,2412
858,2232
1134,2166
1392,2046
1584,2082
1566,2160
1698,2268
1914,2166
2100,2214
2154,2490
2286,2526
2292,2592
2172,2730
2058,2910
1860,3078
1482,3156
1194,3114
924,3006
834,2928
828,2832
840,2748
618,2826
1026,3126
1296,3258
1212,3450
1500,3828
1914,4128
2484,4146
2982,3870
3618,3294
3984,2502
3900,1602
3456,918
2910,624
2370,486
2388,834
2160,1074
2040,1218
1830,1350
1734,1548
1554,1692
1320,1638
1164,1410
1578,1062
1824,618
1704,582
1422,822
1020,1296
840,1590
744,1758
720,1974
654,2202
666,2406
792,2436
