x,y
2382,432
2850,492
3354,816
3660,1110
3864,1428
3978,1872
3996,2106
3900,2040
4014,2160
4002,2436
3840,2850
3678,3168
3372,3498
2976,3786
2532,3948
1956,3954
1458,3858
966,3534
702,3204
534,2820
1206,2502
1368,2598
1530,2664
1674,2670
1782,2658
1770,2586
1680,2532
1470,2424
1326,2286
1326,2238
1344,2196
1374,2148
1416,2058
2028,1872
2106,1848
2208,1824
2154,1596
2028,1788
2004,1836
2028,1860
1440,2028
1374,2028
1224,2070
1158,2112
1122,2148
1098,2202
1092,2406
1188,2502
516,2820
432,2172
558,1704
684,1392
846,1164
1104,846
1212,750
1320,684
1560,594
1860,438
1782,570
1878,624
1992,624
2064,732
2142,804
2232,798
2280,720
2298,642
2352,564
2400,486
