x,y
2447,515
2448,515
2450,515
2451,516
2452,516
2453,516
2455,516
2456,516
2457,517
2459,517
2460,517
2461,517
2463,517
2464,518
2465,518
2467,518
2468,518
2469,519
2471,519
2472,519
2474,519
2475,520
2477,520
2478,520
2480,521
2481,521
2483,521
2484,521
2486,522
2487,522
2489,522
2490,523
2492,523
2494,523
2495,524
2497,524
2499,524
2500,525
2502,525
2504,526
2505,526
2507,526
2509,527
2510,527
2512,527
2514,528
2515,528
2517,529
2519,529
2521,530
2523,530
2524,530
2526,531
2528,531
2530,532
2532,532
2533,533
2535,533
2537,534
2539,534
2541,535
2543,535
2545,535
2547,536
2549,536
2550,537
2552,537
2554,538
2556,539
2558,539
2560,540
2562,540
2564,541
2566,541
2568,542
2570,542
2572,543
2574,543
2576,544
2578,544
2580,545
2582,546
2584,546
2586,547
2589,547
2591,548
2593,549
2595,549
2597,550
2599,550
2601,551
2603,552
2605,552
2608,553
2610,553
2612,554
2614,555
2616,555
2618,556
2621,557
2623,557
2625,558
2627,559
2629,559
2632,560
2634,560
2636,561
2638,562
2640,562
2643,563
2645,564
2647,565
2649,565
2652,566
2654,567
2656,567
2659,568
2661,569
2663,569
2665,570
2668,571
2670,572
2672,572
2675,573
2677,574
2679,574
2682,575
2684,576
2686,577
2689,577
2691,578
2693,579
2696,580
2698,580
2700,581
2703,582
2705,583
2707,584
2710,584
2712,585
2714,586
2717,587
2719,587
2722,588
2724,589
2726,590
2729,591
2731,591
2734,592
2736,593
2738,594
2741,595
2743,595
2746,596
2748,597
2750,598
2753,599
2755,599
2758,600
2760,601
2762,602
2765,603
2767,604
2770,604
2772,605
2775,606
2777,607
2780,608
2782,609
2784,609
2787,610
2789,611
2792,612
2794,613
2797,614
2799,615
2801,615
2804,616
2806,617
2809,618
2811,619
2814,620
2816,621
2819,621
2821,622
2823,623
2826,624
2828,625
2831,626
2833,627
2836,628
2838,629
2840,629
2843,630
2845,631
2848,632
2850,633
2853,634
2855,635
2858,636
2860,637
2862,637
2865,638
2867,639
2870,640
2872,641
2875,642
2877,643
2879,644
2882,645
2884,646
2887,646
2889,647
2891,648
2894,649
2896,650
2899,651
2901,652
2903,653
2906,654
2908,655
2911,656
2913,657
2915,657
2918,658
2920,659
2922,660
2925,661
2927,662
2930,663
2932,664
2934,665
2937,666
2939,667
2941,668
2944,669
2946,669
2948,670
2951,671
2953,672
2955,673
2958,674
2960,675
2962,676
2964,677
2967,678
2969,679
2971,680
2974,681
2976,682
2978,683
2980,683
2983,684
2985,685
2987,686
2989,687
2992,688
2994,689
2996,690
2998,691
3001,692
3003,693
3005,694
3007,695
3009,696
3012,696
3014,697
3016,698
3018,699
