x,y
3384,456
3186,498
2964,372
2796,474
2646,612
2430,672
2106,624
1824,456
1626,318
1356,342
1164,348
948,264
702,192
546,18
282,0
138,126
24,258
0,390
102,456
288,492
468,486
636,426
594,558
516,738
468,936
390,1104
318,1206
204,1398
234,1518
312,1650
348,1824
450,2052
618,2250
666,2286
852,2376
1038,2316
1236,2352
1320,2484
1524,2526
1860,2568
2046,2496
2094,2286
2160,2160
2478,2028
2358,1776
2694,1800
2778,1950
2820,1914
2862,1776
2910,1590
3330,1560
3420,1398
3432,1098
3438,924
3432,804
3384,618
3348,462
3348,444
3324,456
3348,480
