x,y
979,3
978,3
976,3
975,2
973,2
972,2
971,2
969,2
968,1
966,1
965,1
964,1
962,1
961,1
959,1
958,1
957,1
955,0
954,0
952,0
951,0
950,0
948,0
947,0
945,0
944,0
943,0
941,0
940,0
938,0
937,0
935,0
934,0
933,0
931,0
930,0
928,0
927,0
926,0
924,0
923,0
921,1
920,1
918,1
917,1
916,1
914,1
913,1
911,1
910,1
909,2
907,2
906,2
904,2
903,2
901,2
900,3
899,3
897,3
896,3
894,3
893,4
891,4
890,4
889,4
887,5
886,5
884,5
883,5
881,6
880,6
879,6
877,6
876,7
874,7
873,7
871,8
870,8
869,8
867,9
866,9
864,9
863,10
861,10
860,10
859,11
857,11
856,12
854,12
853,12
851,13
850,13
849,14
847,14
846,14
844,15
843,15
841,16
840,16
838,17
837,17
836,18
834,18
833,19
831,19
830,20
828,20
827,21
826,21
824,22
823,22
821,23
820,23
818,24
817,24
815,25
814,25
813,26
811,26
810,27
808,28
807,28
805,29
804,29
803,30
801,31
800,31
798,32
797,32
795,33
794,34
792,34
791,35
790,36
788,36
787,37
785,38
784,38
782,39
781,40
780,40
778,41
777,42
775,42
774,43
772,44
771,45
770,45
768,46
767,47
765,47
764,48
762,49
761,50
759,50
758,51
757,52
755,53
754,54
752,54
751,55
749,56
748,57
747,58
745,58
744,59
742,60
741,61
739,62
738,62
737,63
735,64
734,65
732,66
731,67
729,68
728,68
727,69
725,70
724,71
722,72
721,73
719,74
718,75
717,76
715,76
714,77
712,78
711,79
710,80
708,81
707,82
705,83
704,84
702,85
701,86
700,87
698,88
697,89
695,90
694,91
693,92
691,93
690,94
688,95
687,96
685,97
684,98
683,99
681,100
680,101
678,102
677,103
676,104
674,105
673,106
671,107
670,108
669,109
667,110
666,111
664,112
663,113
662,114
660,115
659,116
657,117
656,119
655,120
653,121
652,122
650,123
649,124
648,125
646,126
645,127
643,129
642,130
641,131
639,132
638,133
636,134
635,135
634,136
632,138
631,139
629,140
628,141
627,142
625,143
624,145
623,146
621,147
620,148
618,149
617,151
616,152
614,153
613,154
612,155
610,157
609,158
607,159
606,160
605,161
603,163
602,164
601,165
599,166
598,168
597,169
595,170
594,171
592,173
591,174
590,175
588,176
587,178
586,179
584,180
583,181
582,183
580,184
579,185
578,186
576,188
575,189
574,190
572,192
571,193
570,194
568,196
567,197
565,198
564,199
563,201
561,202
560,203
559,205
557,206
556,207
555,209
553,210
552,211
551,213
550,214
548,215
547,217
546,218
544,220
543,221
542,222
540,224
539,225
538,226
536,228
535,229
534,230
532,232
531,233
530,235
529,236
527,237
526,239
525,240
523,242
522,243
521,244
519,246
518,247
517,249
516,250
514,251
513,253
512,254
510,256
509,257
508,258
507,260
505,261
504,263
503,264
501,266
500,267
499,268
498,270
496,271
495,273
494,274
493,276
491,277
490,279
489,280
488,281
486,283
485,284
484,286
483,287
481,289
480,290
479,292
478,293
476,295
475,296
474,298
473,299
471,301
470,302
469,304
468,305
466,306
465,308
464,309
463,311
461,312
460,314
459,315
458,317
457,318
455,320
454,321
453,323
452,324
451,326
449,327
448,329
447,330
446,332
444,333
443,335
442,337
441,338
440,340
439,341
437,343
436,344
435,346
434,347
433,349
431,350
430,352
429,353
428,355
427,356
426,358
424,359
423,361
422,362
421,364
420,366
419,367
417,369
416,370
415,372
414,373
413,375
412,376
410,378
409,379
408,381
407,383
406,384
405,386
404,387
402,389
401,390
400,392
399,393
398,395
397,397
396,398
394,400
393,401
