x,y
565,1021
567,1020
568,1020
570,1019
571,1018
573,1017
575,1017
576,1016
578,1015
580,1015
582,1014
583,1013
585,1012
587,1012
589,1011
591,1010
593,1009
595,1009
597,1008
599,1007
601,1006
603,1005
605,1005
607,1004
609,1003
611,1002
613,1001
615,1000
617,1000
619,999
622,998
624,997
626,996
628,995
630,994
633,993
635,993
637,992
640,991
642,990
644,989
646,988
649,987
651,986
653,985
656,984
658,983
661,982
663,981
665,980
668,978
670,977
672,976
675,975
677,974
680,973
682,972
684,970
687,969
689,968
691,967
694,966
696,964
699,963
701,962
703,960
706,959
708,958
711,956
713,955
715,954
718,952
720,951
722,949
725,948
727,946
729,945
732,943
734,942
736,940
738,939
741,937
743,936
745,934
747,932
750,931
752,929
754,927
756,926
758,924
761,922
763,920
765,919
767,917
769,915
771,913
774,911
776,910
778,908
780,906
782,904
784,902
786,900
788,898
790,896
792,894
794,892
797,890
799,888
801,886
803,884
805,882
807,880
809,878
811,876
812,874
814,872
816,870
818,868
820,866
822,863
824,861
826,859
828,857
830,855
832,853
833,850
835,848
837,846
839,844
841,841
843,839
844,837
846,835
848,832
850,830
851,828
853,825
855,823
857,821
858,818
860,816
862,814
863,811
865,809
867,807
868,804
870,802
872,800
873,797
875,795
876,792
878,790
880,787
881,785
883,783
884,780
886,778
887,775
889,773
890,770
892,768
893,765
895,763
896,760
898,758
899,755
900,753
902,750
903,748
905,745
906,743
907,740
909,738
910,735
911,733
913,730
914,728
915,725
916,722
918,720
919,717
920,715
921,712
923,710
924,707
925,704
926,702
927,699
928,697
930,694
931,691
932,689
933,686
934,684
935,681
936,678
937,676
938,673
939,670
940,668
941,665
942,663
943,660
944,657
944,655
945,652
946,649
947,647
948,644
949,641
949,638
950,636
951,633
952,630
953,628
953,625
954,622
955,620
955,617
956,614
957,611
957,609
958,606
958,603
959,601
959,598
960,595
960,592
961,590
961,587
962,584
962,581
963,579
963,576
963,573
964,570
964,568
965,565
965,562
965,559
965,556
966,554
966,551
966,548
966,545
966,543
967,540
967,537
967,534
967,531
967,529
967,526
967,523
967,520
967,517
967,515
967,512
967,509
967,506
967,503
967,500
966,498
966,495
966,492
966,489
966,486
966,484
965,481
965,478
965,475
964,472
964,469
964,467
963,464
963,461
963,458
962,455
962,452
962,450
961,447
961,444
960,441
960,438
959,435
959,432
958,430
958,427
957,424
956,421
956,418
955,415
954,413
954,410
953,407
952,404
952,401
951,398
950,396
950,393
949,390
948,387
947,384
946,381
946,378
945,376
944,373
943,370
942,367
941,364
940,361
940,359
939,356
938,353
937,350
936,347
935,344
934,342
933,339
932,336
931,333
930,330
929,327
928,325
927,322
925,319
924,316
