x,y
1349,1048
1348,1047
1346,1046
1345,1044
1344,1043
1343,1042
1341,1041
1340,1039
1338,1038
1337,1037
1335,1036
1333,1035
1332,1033
1330,1032
1329,1031
1327,1030
1325,1029
1324,1027
1322,1026
1321,1025
1319,1024
1318,1022
1316,1021
1315,1020
1313,1018
1312,1017
1311,1015
1309,1014
1308,1012
1307,1011
1306,1009
1305,1007
1304,1005
1304,1004
1303,1002
1302,1000
1302,998
1302,995
1301,993
1301,991
1301,989
1301,987
1300,984
1300,982
1301,980
1301,977
1301,975
1301,972
1301,970
1302,967
1302,964
1302,962
1303,959
1303,956
1304,954
1304,951
1305,948
1305,946
1306,943
1307,940
1307,937
1308,934
1309,932
1309,929
1310,926
1311,923
1311,920
1312,917
1313,915
1313,912
1314,909
1315,906
1316,903
1316,901
1317,898
1318,895
1318,892
1319,890
1319,887
1320,884
1321,881
1321,879
1322,876
1322,874
1323,871
1324,868
1324,866
1325,864
1325,861
1325,859
1326,856
1326,854
1327,852
1327,850
1328,847
1328,845
1328,843
1329,841
1329,839
1329,837
1329,835
1330,834
1330,832
1330,830
1330,829
1331,827
1331,826
1331,824
1331,823
1331,821
1331,820
1331,819
1331,818
1331,817
1331,816
1331,815
1330,814
1330,813
1330,812
1329,811
1329,810
1328,809
1327,808
1327,807
1326,806
1325,804
1324,803
1323,802
1321,801
1320,799
1319,798
1317,796
1315,795
1314,793
1312,791
1310,790
1309,788
1307,786
1305,785
1303,783
1301,781
1300,779
1298,778
1296,776
1294,774
1292,772
1291,770
1289,769
1287,767
1286,765
1285,763
1283,762
1282,760
1281,758
1280,757
1279,755
1278,753
1277,752
1277,750
1276,749
1276,748
1276,746
1276,745
1276,744
1276,743
1277,741
1277,740
1278,739
1279,738
1280,737
1280,736
1281,735
1283,734
1284,733
1285,732
1286,731
1287,730
1289,729
1290,728
1291,727
1292,726
1294,725
1295,724
1296,723
1297,722
1298,721
1299,719
1301,718
1302,717
1302,715
1303,714
1304,713
1305,711
1306,710
1306,708
1307,707
1308,705
1308,703
1308,702
1309,700
1309,698
1309,697
1309,695
1309,693
1309,691
1309,689
1309,687
1308,685
1308,683
1307,681
1307,679
1306,677
1305,675
1304,673
1303,671
1302,669
1301,667
1300,665
1298,664
1297,662
1296,660
1294,658
1293,656
1291,655
1290,653
1288,652
1286,650
1285,649
