x,y
1054,756
1052,756
1051,756
1049,756
1048,756
1046,756
1045,756
1043,755
1042,755
1040,754
1038,753
1037,752
1035,751
1033,750
1031,749
1030,748
1028,747
1026,746
1024,744
1022,743
1020,741
1018,740
1016,738
1014,736
1012,735
1009,733
1007,731
1005,729
1003,727
1001,725
998,723
996,721
994,719
991,717
989,715
986,713
984,711
981,709
979,707
976,705
974,703
971,701
968,699
966,697
963,695
960,693
958,691
955,689
952,687
949,686
946,684
944,682
941,680
938,679
935,677
932,676
929,674
926,673
923,671
920,670
917,668
914,667
911,666
908,665
905,664
902,663
899,662
896,661
892,660
889,659
886,658
883,657
880,656
877,655
874,655
871,654
868,653
865,653
862,652
858,651
855,651
852,650
849,650
846,649
843,649
840,649
837,648
834,648
831,648
828,647
825,647
823,647
820,647
817,647
814,646
811,646
809,646
806,646
803,646
800,646
798,646
795,646
793,646
790,646
788,646
785,646
783,646
780,646
778,647
776,647
774,647
771,647
769,647
767,647
765,647
763,648
761,648
759,648
758,648
756,648
754,648
753,649
751,649
750,649
748,649
747,649
746,649
744,649
743,648
742,648
741,648
741,648
740,647
739,647
739,646
738,646
738,645
738,645
737,644
737,643
737,642
737,641
738,640
738,639
738,638
738,637
739,635
739,634
739,633
740,631
740,630
740,628
740,627
741,625
741,624
741,622
741,621
741,619
741,617
740,616
740,614
740,612
739,611
738,609
737,608
736,606
735,604
734,603
733,601
731,600
729,598
728,597
726,595
724,594
722,592
720,591
718,590
715,588
713,587
711,586
708,585
706,584
703,582
701,581
698,581
696,580
693,579
691,578
688,577
686,577
683,576
681,576
679,575
676,575
674,575
672,574
670,574
667,574
665,574
664,575
662,575
660,575
658,576
657,576
656,577
654,578
653,579
652,580
652,581
651,582
650,583
650,584
649,586
649,587
649,589
649,590
649,592
649,594
649,595
649,597
649,599
649,601
649,602
650,604
650,606
650,607
650,609
650,610
650,612
650,613
650,615
650,616
650,617
649,618
649,619
648,620
648,621
647,622
646,622
645,623
644,623
643,623
642,624
641,624
639,624
638,624
636,624
635,623
633,623
631,623
629,623
628,622
626,622
624,621
622,621
619,620
617,620
615,619
613,618
611,618
608,617
606,616
603,616
601,615
599,615
596,614
594,613
591,613
589,612
586,611
584,611
581,610
578,610
576,610
573,609
571,609
568,608
566,608
563,608
561,608
558,608
556,608
553,607
551,607
548,607
546,607
543,607
541,608
538,608
536,608
533,608
531,608
528,608
526,609
523,609
521,609
518,610
516,610
514,610
511,611
509,611
506,611
504,612
501,612
499,613
497,613
494,614
492,614
490,615
487,615
485,616
482,616
480,617
478,617
475,618
473,618
471,619
468,620
466,620
464,621
461,621
459,622
457,622
455,623
452,624
450,624
448,625
446,625
443,626
441,626
439,627
437,628
435,628
432,629
430,629
428,630
426,630
423,631
421,632
419,632
417,633
415,633
413,634
410,634
408,635
406,636
404,636
402,637
399,637
397,638
395,639
393,639
391,640
389,641
386,641
384,642
382,643
380,643
378,644
375,644
373,645
371,646
369,647
366,647
364,648
362,649
360,649
357,650
355,651
353,652
351,652
348,653
346,654
344,655
342,655
339,656
337,657
335,658
333,659
331,660
329,660
327,661
325,662
323,663
321,664
319,665
317,666
315,667
314,668
312,669
310,670
309,671
307,672
306,673
305,674
303,675
302,676
301,677
300,678
299,679
298,680
297,681
297,683
296,684
296,685
295,686
295,687
295,689
295,690
295,691
295,692
295,694
295,695
296,696
296,697
296,699
297,700
297,701
298,703
298,704
298,706
299,707
299,708
300,710
300,711
300,713
301,714
301,715
301,717
301,718
302,720
302,721
302,723
301,724
301,726
301,727
301,729
300,730
300,731
299,733
299,734
298,736
297,737
296,738
296,740
295,741
294,742
293,743
292,745
291,746
290,747
289,748
288,749
286,750
285,751
284,752
283,753
282,754
280,754
279,755
278,756
276,756
275,757
274,757
273,758
271,758
270,758
269,759
267,759
266,759
265,759
263,759
262,759
260,759
259,759
257,759
256,759
254,759
253,759
251,759
250,759
248,759
247,759
245,759
243,758
242,758
240,758
238,758
237,758
235,758
233,758
231,758
229,758
227,758
226,758
224,758
222,758
220,758
218,758
216,758
214,758
212,758
210,758
