x,y
716,1112
714,1113
713,1113
711,1113
709,1114
708,1114
706,1115
704,1115
703,1116
701,1116
699,1117
698,1117
696,1118
694,1118
693,1119
691,1119
689,1119
688,1120
686,1120
684,1121
683,1121
681,1122
679,1122
677,1123
676,1123
674,1124
672,1124
671,1124
669,1125
667,1125
666,1126
664,1126
662,1127
660,1127
659,1127
657,1128
655,1128
653,1129
651,1129
650,1129
648,1130
646,1130
644,1130
642,1131
640,1131
639,1131
637,1132
635,1132
633,1132
631,1133
629,1133
627,1133
625,1134
623,1134
621,1134
619,1134
617,1134
615,1135
613,1135
611,1135
609,1135
607,1135
604,1136
602,1136
600,1136
598,1136
596,1136
593,1136
591,1136
589,1136
586,1136
584,1136
582,1136
579,1136
577,1136
575,1136
572,1136
570,1136
567,1136
565,1136
562,1136
560,1136
557,1135
555,1135
552,1135
549,1135
547,1135
544,1135
542,1134
539,1134
536,1134
534,1134
531,1133
528,1133
526,1133
523,1133
520,1132
518,1132
515,1132
512,1131
509,1131
507,1131
504,1130
501,1130
498,1130
496,1129
493,1129
490,1128
487,1128
485,1128
482,1127
479,1127
476,1126
473,1126
471,1125
468,1125
465,1125
462,1124
460,1124
457,1123
454,1123
451,1122
449,1122
446,1121
443,1121
440,1120
438,1120
435,1119
432,1119
430,1118
427,1118
424,1117
422,1117
419,1116
416,1116
414,1115
411,1115
408,1114
406,1114
403,1113
401,1112
398,1112
396,1111
393,1111
391,1110
388,1110
386,1109
383,1109
381,1108
378,1108
376,1107
374,1107
371,1106
369,1106
367,1105
364,1104
362,1104
360,1103
358,1103
355,1102
353,1102
351,1101
349,1101
347,1100
345,1100
343,1099
341,1099
339,1098
337,1098
335,1097
333,1097
331,1096
329,1096
327,1096
326,1095
324,1095
322,1094
320,1094
319,1093
317,1093
315,1092
314,1092
312,1091
311,1091
309,1090
308,1090
306,1089
305,1089
303,1088
302,1088
301,1087
299,1086
298,1086
297,1085
295,1085
294,1084
293,1084
292,1083
291,1082
290,1082
288,1081
287,1080
286,1080
285,1079
284,1078
283,1078
282,1077
282,1076
281,1076
280,1075
279,1074
278,1073
277,1073
277,1072
276,1071
275,1070
275,1069
274,1068
273,1067
273,1066
272,1065
272,1065
271,1064
271,1063
270,1062
270,1060
269,1059
269,1058
269,1057
268,1056
268,1055
268,1054
267,1053
267,1052
267,1051
266,1049
266,1048
266,1047
265,1046
265,1045
265,1043
265,1042
264,1041
264,1040
264,1038
264,1037
263,1036
263,1035
263,1033
263,1032
262,1031
262,1029
262,1028
261,1027
261,1025
261,1024
260,1023
260,1021
260,1020
259,1019
259,1017
259,1016
258,1015
258,1013
257,1012
257,1011
256,1009
256,1008
255,1007
255,1005
254,1004
254,1003
253,1002
252,1000
252,999
251,998
250,996
250,995
249,994
248,993
248,991
247,990
246,989
245,988
245,987
244,986
243,985
242,983
241,982
241,981
240,980
239,979
238,978
237,977
236,976
235,976
234,975
234,974
233,973
232,972
231,971
230,971
229,970
228,969
227,969
226,968
225,968
224,967
223,967
222,966
221,966
220,966
219,965
218,965
217,965
216,965
215,964
214,964
213,964
212,964
211,964
210,964
209,964
208,964
207,964
206,964
205,964
204,964
203,964
202,964
200,964
199,964
198,964
197,964
196,964
195,964
193,964
192,964
191,964
190,964
188,964
187,964
186,964
184,964
183,964
182,964
180,964
179,964
177,964
176,963
175,963
173,963
172,962
170,962
168,962
167,961
165,961
164,960
162,960
160,959
159,959
157,958
155,957
154,957
152,956
150,955
148,954
147,954
145,953
143,952
142,951
140,950
138,949
137,948
135,947
133,946
132,945
130,944
129,943
127,942
125,941
124,940
122,939
121,938
120,937
118,936
117,935
116,934
114,933
113,932
112,931
111,930
110,929
109,928
108,927
107,926
106,925
105,924
104,922
103,921
103,920
102,919
102,919
101,918
101,917
101,916
100,915
100,914
100,913
100,912
100,911
100,911
100,910
101,909
101,908
101,908
102,907
102,906
103,906
104,905
104,904
105,904
106,903
107,902
107,902
108,901
109,900
110,900
111,899
112,898
113,898
114,897
115,896
116,896
117,895
118,894
119,894
120,893
121,892
122,892
123,891
124,890
125,889
126,888
127,888
128,887
129,886
129,885
130,884
131,883
131,882
132,881
133,880
133,879
134,878
134,877
135,875
135,874
135,873
136,872
136,870
136,869
136,868
136,867
136,865
137,864
137,863
137,861
137,860
136,859
136,857
136,856
136,854
136,853
136,852
135,850
135,849
135,847
134,846
134,844
133,843
133,841
132,840
132,839
131,837
131,836
130,834
129,833
129,832
128,830
127,829
127,827
126,826
125,825
124,823
123,822
122,821
121,819
120,818
119,817
118,816
117,814
116,813
115,812
114,811
113,810
112,808
111,807
110,806
109,805
107,804
106,803
105,802
104,801
103,800
101,799
100,798
99,797
98,796
96,795
95,794
94,793
92,792
91,791
90,790
88,789
87,788
86,787
84,787
83,786
82,785
80,784
79,783
77,783
76,782
75,781
73,780
72,780
71,779
69,778
68,778
67,777
65,776
64,776
63,775
61,774
60,774
59,773
58,773
56,772
55,771
54,771
53,770
51,770
50,769
49,769
48,768
47,768
45,767
44,767
43,766
42,766
41,765
40,765
39,764
38,764
37,764
36,763
35,763
34,762
33,761
32,761
31,760
30,760
29,759
28,759
27,758
26,757
26,757
25,756
24,755
23,755
22,754
22,753
21,752
20,751
19,751
19,750
18,749
17,748
17,747
16,746
15,744
15,743
14,742
13,741
13,740
12,738
12,737
11,736
11,734
10,733
10,731
9,730
9,728
8,726
8,725
7,723
7,721
6,719
6,718
6,716
5,714
5,712
5,710
4,708
4,706
4,704
3,702
3,700
3,698
3,695
2,693
2,691
2,689
2,687
2,684
1,682
1,680
1,677
1,675
1,672
1,670
1,667
0,665
0,662
0,660
0,657
0,655
0,652
0,650
0,647
0,644
0,642
0,639
0,636
0,634
0,631
0,628
0,626
0,623
0,620
0,617
0,615
1,612
1,609
1,606
1,603
1,601
1,598
1,595
1,592
2,589
2,587
2,584
2,581
2,578
3,575
3,572
3,569
3,567
3,564
4,561
4,558
4,555
4,553
5,550
5,547
5,544
5,541
6,538
6,536
6,533
7,530
7,527
7,525
8,522
8,519
8,516
9,514
9,511
9,508
10,505
10,503
10,500
11,497
11,495
12,492
12,489
12,487
13,484
13,481
14,479
14,476
15,474
15,471
16,468
16,466
17,463
17,461
18,458
18,455
19,453
19,450
20,448
20,445
21,443
22,440
22,438
23,435
24,433
24,430
25,428
26,425
26,423
27,420
28,418
28,415
29,413
30,410
31,408
31,405
32,403
33,400
34,398
35,396
36,393
36,391
37,388
38,386
39,384
40,381
41,379
42,376
43,374
44,372
45,369
46,367
47,365
48,362
49,360
50,357
51,355
52,353
54,350
55,348
56,346
57,344
58,341
60,339
61,337
62,334
63,332
65,330
66,327
67,325
69,323
70,321
72,318
73,316
75,314
76,312
78,309
79,307
81,305
82,303
84,301
85,298
87,296
89,294
90,292
92,289
94,287
95,285
97,283
99,281
101,278
102,276
104,274
106,272
108,270
110,268
112,265
114,263
116,261
118,259
120,257
122,255
124,253
126,251
128,248
130,246
132,244
134,242
136,240
138,238
140,236
142,234
145,232
147,230
149,228
151,225
154,223
156,221
158,219
160,217
163,215
165,213
167,211
170,209
172,207
175,205
177,203
179,201
182,199
184,197
187,195
189,193
192,192
194,190
197,188
199,186
202,184
204,182
207,180
209,178
212,176
215,174
217,172
220,171
223,169
225,167
228,165
231,163
233,161
236,159
239,158
241,156
244,154
247,152
250,150
252,149
255,147
258,145
261,143
263,142
266,140
269,138
272,136
275,135
278,133
280,131
283,130
286,128
289,126
292,125
295,123
298,121
301,120
304,118
306,116
309,115
312,113
315,112
318,110
321,109
324,107
327,105
330,104
333,102
336,101
339,99
342,98
345,96
348,95
351,93
354,92
357,90
360,89
363,87
366,86
369,85
372,83
375,82
378,80
381,79
384,78
387,76
391,75
394,74
397,72
400,71
403,70
406,68
409,67
412,66
415,65
418,63
421,62
424,61
427,60
430,58
433,57
437,56
440,55
443,54
446,53
449,51
452,50
455,49
458,48
461,47
464,46
467,45
470,44
473,43
476,42
479,41
482,40
486,39
489,38
492,37
495,36
498,35
501,34
504,33
507,32
510,31
513,30
516,29
519,28
522,27
525,27
528,26
531,25
534,24
536,23
539,23
542,22
545,21
548,20
551,19
554,19
557,18
560,17
563,17
566,16
569,15
571,15
574,14
577,13
580,13
583,12
586,12
588,11
591,11
594,10
597,9
599,9
602,8
605,8
608,8
610,7
613,7
616,6
618,6
621,5
624,5
626,5
629,4
632,4
634,4
637,3
639,3
642,3
645,2
647,2
650,2
652,2
655,1
657,1
660,1
662,1
664,1
667,1
669,0
672,0
674,0
676,0
679,0
681,0
683,0
686,0
688,0
690,0
692,0
694,0
697,0
699,0
701,0
703,0
705,0
707,1
709,1
711,1
713,1
716,1
718,1
719,2
721,2
723,2
725,2
727,3
729,3
731,3
733,3
735,4
736,4
738,4
740,5
741,5
743,5
745,6
746,6
748,7
750,7
751,7
753,8
754,8
756,9
757,9
759,10
760,10
762,11
763,11
764,12
766,13
767,13
768,14
769,14
771,15
772,15
773,16
774,17
775,17
776,18
777,19
778,19
779,20
780,21
781,21
782,22
783,23
784,24
784,24
785,25
786,26
787,27
787,27
788,28
789,29
789,30
790,31
790,32
791,32
791,33
792,34
792,35
793,36
793,37
794,38
794,39
794,40
795,41
795,42
795,43
796,44
796,45
796,46
796,47
797,48
797,49
797,50
797,52
797,53
797,54
798,55
798,56
798,58
798,59
798,60
798,62
798,63
798,64
798,66
798,67
798,68
798,70
798,71
798,73
798,74
798,76
798,77
798,79
798,80
798,82
798,83
798,85
798,86
798,88
798,89
798,91
798,92
797,94
797,95
797,97
797,98
797,100
797,101
797,103
797,104
797,106
797,107
797,109
797,110
797,112
797,113
797,115
797,116
797,117
797,119
797,120
797,122
797,123
797,124
797,126
797,127
797,128
797,129
798,131
798,132
798,133
798,134
798,135
798,136
799,138
799,139
799,140
799,141
800,142
800,143
800,144
800,145
801,146
801,147
802,148
802,148
802,149
803,150
803,151
804,152
804,153
805,154
805,155
806,156
806,157
807,158
807,159
808,159
809,160
809,161
810,162
811,163
811,164
812,165
813,166
814,167
814,169
815,170
816,171
817,172
818,173
819,174
819,175
820,177
821,178
822,179
823,181
824,182
825,183
826,185
827,186
829,188
830,189
831,191
832,192
833,194
834,195
835,196
836,198
837,199
839,201
840,202
841,204
842,205
843,207
844,208
845,209
847,211
848,212
849,214
850,215
851,216
852,217
853,219
854,220
856,221
857,222
858,223
859,224
860,225
861,226
862,227
863,228
864,228
865,229
866,230
867,230
867,231
868,231
869,232
870,232
871,232
871,232
872,232
873,232
873,232
874,232
875,232
875,232
876,231
876,231
877,230
877,229
877,229
878,228
878,227
878,226
879,225
879,224
879,223
879,222
880,221
880,220
880,218
880,217
880,215
880,214
880,213
880,211
880,210
880,208
880,206
880,205
880,203
880,201
880,200
880,198
879,196
879,194
879,192
879,191
879,189
878,187
878,185
878,183
878,182
877,180
877,178
877,176
877,174
876,173
876,171
876,169
875,167
875,165
875,164
874,162
874,160
874,159
873,157
873,156
873,154
872,153
872,151
872,150
871,148
871,147
870,145
870,144
870,142
869,141
869,140
869,138
868,137
868,136
868,135
867,133
867,132
867,131
867,130
866,128
866,127
866,126
865,125
865,124
865,122
865,121
865,120
864,119
864,118
864,116
864,115
864,114
864,113
864,112
864,111
863,109
863,108
863,107
863,106
863,105
864,103
864,102
864,101
864,100
864,98
864,97
864,96
865,94
865,93
865,92
865,90
866,89
866,88
866,86
866,85
867,84
867,82
868,81
868,79
868,78
869,77
869,75
869,74
870,73
870,71
870,70
871,69
871,67
871,66
872,65
872,63
872,62
873,61
873,60
873,58
873,57
874,56
874,55
874,54
874,52
874,51
874,50
875,49
875,48
875,47
875,46
874,45
874,44
874,44
874,43
874,42
874,41
873,40
873,40
873,39
872,38
872,38
872,37
871,37
871,36
871,36
871,36
870,35
870,35
870,35
