x,y
976,1471
977,1469
977,1468
977,1466
978,1464
978,1462
978,1460
978,1459
977,1457
977,1455
977,1452
976,1450
975,1448
975,1446
974,1444
973,1442
972,1439
971,1437
970,1434
969,1432
968,1430
966,1427
965,1425
963,1422
962,1419
960,1417
958,1414
956,1411
954,1409
952,1406
950,1403
948,1401
946,1398
944,1395
942,1392
939,1389
937,1387
935,1384
932,1381
930,1378
927,1375
924,1372
922,1369
919,1367
916,1364
913,1361
910,1358
908,1355
905,1352
902,1349
899,1347
896,1344
893,1341
890,1338
887,1335
883,1332
880,1330
877,1327
874,1324
871,1321
868,1318
865,1316
862,1313
859,1310
856,1307
853,1305
850,1302
847,1299
844,1297
841,1294
838,1291
835,1289
832,1286
829,1283
827,1281
824,1278
821,1276
819,1273
816,1270
814,1268
811,1265
809,1263
807,1260
804,1258
802,1256
800,1253
798,1251
796,1249
794,1246
793,1244
791,1242
789,1239
788,1237
787,1235
785,1233
784,1231
783,1229
782,1226
781,1224
781,1222
780,1220
780,1218
779,1216
779,1215
779,1213
779,1211
779,1209
779,1207
779,1205
779,1204
779,1202
779,1200
780,1198
780,1197
780,1195
781,1193
781,1192
781,1190
782,1189
782,1187
782,1185
782,1184
782,1182
783,1181
783,1179
782,1178
782,1176
782,1174
782,1173
781,1171
781,1170
780,1168
779,1167
778,1165
778,1164
777,1162
776,1161
774,1159
773,1157
772,1156
771,1154
769,1153
768,1151
767,1150
765,1148
764,1147
762,1145
761,1144
759,1142
758,1141
756,1139
754,1138
753,1137
751,1135
750,1134
748,1132
746,1131
745,1129
743,1128
742,1127
740,1125
739,1124
737,1122
736,1121
734,1120
733,1118
732,1117
730,1115
729,1114
727,1113
726,1111
725,1110
723,1108
722,1107
721,1105
720,1104
718,1102
717,1101
716,1099
715,1098
714,1096
713,1095
711,1093
710,1091
709,1090
708,1088
707,1086
706,1084
705,1082
704,1081
703,1079
702,1077
701,1075
700,1073
699,1071
698,1068
697,1066
696,1064
696,1062
695,1060
694,1058
693,1055
693,1053
692,1051
691,1049
691,1046
690,1044
690,1042
689,1039
689,1037
689,1035
688,1033
688,1030
688,1028
688,1026
688,1023
688,1021
688,1019
688,1016
689,1014
689,1012
689,1010
690,1008
690,1005
691,1003
692,1001
692,999
693,997
694,995
695,993
696,991
697,989
699,987
700,985
701,983
702,981
704,979
705,977
706,976
707,974
709,972
710,970
711,969
713,967
714,965
715,964
716,962
717,960
718,959
719,957
720,956
721,954
722,953
722,951
723,950
724,948
724,947
724,946
725,944
725,943
725,942
725,940
724,939
724,938
724,937
724,935
723,934
723,933
722,932
721,930
721,929
720,928
719,927
718,925
718,924
717,923
716,921
715,920
714,919
713,917
