x,y
850,898
850,900
849,902
848,904
847,906
846,908
845,910
844,911
843,913
842,915
840,917
839,919
838,921
836,923
835,925
834,927
832,928
830,930
829,932
827,934
826,936
824,938
822,939
820,941
818,943
816,945
814,947
813,948
811,950
808,952
806,954
804,956
802,957
800,959
798,961
796,962
793,964
791,966
789,967
787,969
784,971
782,972
779,974
777,976
775,977
772,979
770,980
767,982
765,984
762,985
760,987
757,988
755,990
752,991
750,993
747,994
745,995
742,997
740,998
737,1000
735,1001
732,1002
730,1004
727,1005
724,1006
722,1008
719,1009
717,1010
714,1011
712,1012
709,1014
707,1015
704,1016
702,1017
699,1018
697,1019
694,1020
692,1021
689,1022
687,1023
684,1024
682,1025
679,1026
677,1027
675,1028
672,1029
670,1030
667,1031
665,1031
662,1032
660,1033
657,1034
655,1035
653,1035
650,1036
648,1037
645,1037
643,1038
640,1039
638,1039
635,1040
633,1040
630,1041
628,1042
626,1042
623,1043
621,1043
618,1044
616,1044
613,1045
611,1045
608,1045
606,1046
603,1046
601,1046
598,1047
596,1047
593,1047
591,1048
588,1048
586,1048
583,1048
581,1049
578,1049
576,1049
573,1049
570,1049
568,1049
565,1049
563,1049
560,1050
558,1050
555,1050
552,1050
550,1050
547,1050
544,1050
542,1049
539,1049
537,1049
534,1049
531,1049
528,1049
526,1049
523,1048
520,1048
518,1048
515,1048
512,1048
510,1047
507,1047
504,1047
501,1046
499,1046
496,1046
493,1045
490,1045
488,1045
485,1044
482,1044
479,1043
477,1043
474,1042
471,1042
468,1041
466,1041
463,1040
460,1040
457,1039
455,1039
452,1038
449,1037
446,1037
443,1036
441,1036
438,1035
435,1034
432,1034
430,1033
427,1032
424,1031
421,1031
419,1030
416,1029
413,1028
410,1027
408,1027
405,1026
402,1025
399,1024
397,1023
394,1022
391,1021
388,1021
386,1020
383,1019
380,1018
377,1017
375,1016
372,1015
369,1014
367,1013
364,1012
361,1011
359,1010
356,1009
353,1008
351,1007
348,1006
345,1004
343,1003
340,1002
337,1001
335,1000
332,999
330,998
327,996
325,995
322,994
319,993
317,992
314,990
312,989
309,988
307,986
304,985
302,984
299,983
297,981
294,980
292,979
289,977
287,976
285,974
282,973
280,972
277,970
275,969
273,967
270,966
268,964
265,963
263,962
261,960
259,959
256,957
254,955
252,954
250,952
247,951
245,949
243,948
241,946
238,944
236,943
234,941
232,940
230,938
228,936
226,935
224,933
222,931
220,929
217,928
215,926
213,924
211,923
210,921
208,919
206,917
204,915
202,914
200,912
198,910
196,908
194,906
193,904
191,903
189,901
187,899
185,897
184,895
182,893
180,891
179,889
177,887
175,885
173,883
172,881
170,879
169,877
167,875
165,873
164,872
162,870
160,868
159,866
157,864
156,861
154,859
153,857
151,855
150,853
148,851
147,849
145,847
144,845
142,843
141,841
139,839
138,837
136,835
135,833
133,831
132,829
130,827
129,825
127,823
126,821
124,819
123,817
121,815
120,813
119,811
117,809
116,807
114,805
113,803
111,801
110,799
108,797
107,795
105,793
104,791
102,789
101,787
100,785
98,783
97,781
95,779
94,777
92,775
91,773
89,771
88,769
86,768
85,766
83,764
82,762
80,760
79,758
77,756
76,754
74,752
73,750
71,748
70,746
68,744
67,742
65,741
64,739
62,737
61,735
60,733
58,731
57,729
55,727
54,725
53,723
51,721
50,719
48,717
47,715
46,713
44,710
43,708
42,706
41,704
39,702
